reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,12477098,54,24/25,2024-09-28,motherwell,st-mirren,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477099,54,24/25,2024-09-28,heart-of-midlothian,ross-county,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477100,54,24/25,2024-09-14,st-mirren,kilmarnock,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477101,54,24/25,2024-09-28,dundee-fc,aberdeen,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477102,54,24/25,2024-09-28,kilmarnock,dundee-united,events_raw_normaltime,finished,finished,3.0,3.0
matched,12477103,54,24/25,2024-09-14,ross-county,dundee-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477104,54,24/25,2024-09-14,hibernian,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477105,54,24/25,2024-09-14,celtic,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477106,54,24/25,2024-09-15,dundee-united,rangers,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477107,54,24/25,2024-09-01,kilmarnock,hibernian,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477108,54,24/25,2024-08-31,st-johnstone,motherwell,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477109,54,24/25,2024-09-14,aberdeen,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477110,54,24/25,2024-08-31,ross-county,aberdeen,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477111,54,24/25,2024-08-24,rangers,ross-county,events_raw_normaltime,finished,finished,6.0,0.0
matched,12477112,54,24/25,2024-08-31,dundee-fc,st-mirren,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477113,54,24/25,2024-08-25,st-mirren,celtic,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477114,54,24/25,2024-09-01,heart-of-midlothian,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477115,54,24/25,2024-09-01,celtic,rangers,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477116,54,24/25,2024-08-25,motherwell,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477117,54,24/25,2024-08-24,hibernian,dundee-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477118,54,24/25,2024-08-24,dundee-united,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477119,54,24/25,2024-08-10,dundee-fc,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477120,54,24/25,2024-08-11,hibernian,celtic,events_raw_normaltime,finished,finished,0.0,2.0
matched,12477121,54,24/25,2024-08-25,aberdeen,kilmarnock,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477122,54,24/25,2024-08-10,ross-county,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477123,57,24/25,2024-08-03,forfar-athletic,clyde-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477124,54,24/25,2024-08-11,kilmarnock,st-johnstone,events_raw_normaltime,finished,finished,0.0,3.0
matched,12477125,54,24/25,2024-08-11,aberdeen,st-mirren,events_raw_normaltime,finished,finished,3.0,1.0
matched,12477126,57,24/25,2024-08-03,elgin-city,east-fife,events_raw_normaltime,finished,finished,4.0,2.0
matched,12477127,54,24/25,2024-08-10,rangers,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477128,56,24/25,2024-08-03,stenhousemuir,arbroath,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477129,57,24/25,2024-08-03,edinburgh-city-fc,stirling-albion,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477130,57,24/25,2024-08-03,stranraer,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477131,56,24/25,2024-08-03,cove-rangers,annan-athletic,events_raw_normaltime,finished,finished,1.0,3.0
matched,12477132,56,24/25,2024-08-03,inverness-caledonian-thistle,dumbarton,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477133,57,24/25,2024-08-03,bonnyrigg-rose,peterhead,events_raw_normaltime,finished,finished,0.0,1.0
matched,12477134,56,24/25,2024-08-03,montrose,kelty-hearts-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12477135,56,24/25,2024-08-03,alloa-athletic,queen-of-the-south,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477136,55,24/25,2024-08-03,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477137,55,24/25,2024-08-03,livingston,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,12477138,55,24/25,2024-08-03,hamilton-academical,ayr-united,events_raw_normaltime,finished,finished,0.0,2.0
matched,12477140,54,24/25,2024-08-05,st-johnstone,aberdeen,events_raw_normaltime,finished,finished,1.0,2.0
matched,12477141,55,24/25,2024-08-02,falkirk-fc,queens-park-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,12477142,55,24/25,2024-08-03,airdrieonians,raith-rovers,events_raw_normaltime,finished,finished,1.0,0.0
matched,12477144,54,24/25,2024-08-03,heart-of-midlothian,rangers,events_raw_normaltime,finished,finished,0.0,0.0
matched,12477145,54,24/25,2024-08-04,dundee-united,dundee-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,12477146,54,24/25,2024-08-04,celtic,kilmarnock,events_raw_normaltime,finished,finished,4.0,0.0
matched,12477147,54,24/25,2024-08-04,st-mirren,hibernian,events_raw_normaltime,finished,finished,3.0,0.0
matched,12477148,54,24/25,2024-08-03,motherwell,ross-county,events_raw_normaltime,finished,finished,0.0,0.0
matched,12640468,56,24/25,2025-03-22,kelty-hearts-fc,arbroath,events_raw_normaltime,finished,finished,1.0,1.0
matched,12811090,57,24/25,2024-09-17,elgin-city,the-spartans-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,12874628,55,24/25,2024-10-08,falkirk-fc,livingston,events_raw_normaltime,finished,finished,0.0,0.0
matched,12954858,57,24/25,2024-10-12,edinburgh-city-fc,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,13055147,54,24/25,2025-01-08,celtic,dundee-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,13055148,54,24/25,2025-01-09,dundee-fc,rangers,events_raw_normaltime,finished,finished,1.0,1.0
matched,13055149,54,24/25,2024-11-26,hibernian,aberdeen,events_raw_normaltime,finished,finished,3.0,3.0
matched,13055152,54,24/25,2025-01-08,kilmarnock,motherwell,events_raw_normaltime,finished,finished,0.0,0.0
matched,13096013,54,24/25,2025-01-14,dundee-fc,celtic,events_raw_normaltime,finished,finished,3.0,3.0
matched,13159980,57,24/25,2024-12-17,elgin-city,clyde-fc,events_raw_normaltime,finished,finished,4.0,2.0
matched,13171688,57,24/25,2024-12-03,bonnyrigg-rose,stirling-albion,events_raw_normaltime,finished,finished,2.0,1.0
matched,13171689,56,24/25,2024-12-03,alloa-athletic,dumbarton,events_raw_normaltime,finished,finished,2.0,2.0
matched,13175771,57,24/25,2024-12-17,forfar-athletic,peterhead,events_raw_normaltime,finished,finished,1.0,1.0
matched,13175772,57,24/25,2024-12-10,the-spartans-fc,stranraer,events_raw_normaltime,finished,finished,1.0,3.0
matched,13179032,56,24/25,2024-12-03,cove-rangers,stenhousemuir,events_raw_normaltime,finished,finished,0.0,3.0
matched,13179034,56,24/25,2024-12-17,kelty-hearts-fc,arbroath,events_raw_normaltime,finished,finished,3.0,2.0
matched,13179036,55,24/25,2024-12-17,airdrieonians,livingston,events_raw_normaltime,finished,finished,0.0,3.0
matched,13197505,56,24/25,2025-01-21,queen-of-the-south,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,3.0,2.0
matched,13197506,55,24/25,2025-01-28,hamilton-academical,raith-rovers,events_raw_normaltime,finished,finished,0.0,3.0
matched,13217663,57,24/25,2025-01-08,edinburgh-city-fc,east-fife,events_raw_normaltime,finished,finished,2.0,4.0
matched,13233442,57,24/25,2025-01-21,bonnyrigg-rose,the-spartans-fc,events_raw_normaltime,finished,finished,2.0,2.0
matched,13244097,55,24/25,2024-12-31,greenock-morton,partick-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,13255608,57,24/25,2025-02-04,elgin-city,bonnyrigg-rose,events_raw_normaltime,finished,finished,3.0,0.0
matched,13314047,55,24/25,2025-01-14,livingston,airdrieonians,events_raw_normaltime,finished,finished,2.0,1.0
matched,13315347,57,24/25,2025-01-14,peterhead,stranraer,events_raw_normaltime,finished,finished,1.0,0.0
matched,13317248,55,24/25,2025-02-18,greenock-morton,hamilton-academical,events_raw_normaltime,finished,finished,2.0,0.0
matched,13318479,55,24/25,2025-01-14,dunfermline-athletic,ayr-united,events_raw_normaltime,finished,finished,0.0,2.0
matched,13324922,56,24/25,2025-01-18,annan-athletic,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,3.0
matched,13343733,56,24/25,2025-03-04,dumbarton,arbroath,events_raw_normaltime,finished,finished,1.0,2.0
matched,13343735,57,24/25,2025-03-11,elgin-city,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,13343736,57,24/25,2025-01-28,bonnyrigg-rose,stranraer,events_raw_normaltime,finished,finished,3.0,1.0
matched,13348881,57,24/25,2025-02-04,stirling-albion,the-spartans-fc,events_raw_normaltime,finished,finished,1.0,3.0
matched,13371970,55,24/25,2025-03-04,queens-park-fc,ayr-united,events_raw_normaltime,finished,finished,2.0,3.0
matched,13388418,54,24/25,2025-02-05,celtic,dundee-fc,events_raw_normaltime,finished,finished,6.0,0.0
matched,13391275,55,24/25,2025-03-25,greenock-morton,raith-rovers,events_raw_normaltime,finished,finished,3.0,3.0
matched,13391276,56,24/25,2025-02-11,cove-rangers,montrose,events_raw_normaltime,finished,finished,1.0,1.0
matched,13391277,55,24/25,2025-03-04,airdrieonians,falkirk-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,13399583,56,24/25,2025-03-11,kelty-hearts-fc,cove-rangers,events_raw_normaltime,finished,finished,0.0,4.0
matched,13415294,56,24/25,2025-02-25,arbroath,kelty-hearts-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,13436762,57,24/25,2025-03-04,stranraer,forfar-athletic,events_raw_normaltime,finished,finished,1.0,2.0
matched,13480337,56,24/25,2025-03-11,inverness-caledonian-thistle,stenhousemuir,events_raw_normaltime,finished,finished,4.0,1.0
matched,13525596,55,24/25,2025-03-11,queens-park-fc,partick-thistle,events_raw_normaltime,finished,finished,0.0,2.0
matched,13525597,55,24/25,2025-04-02,queens-park-fc,airdrieonians,events_raw_normaltime,finished,finished,0.0,5.0
matched,13636925,55,24/25,2025-04-02,dunfermline-athletic,livingston,events_raw_normaltime,finished,finished,1.0,0.0
matched,14031881,55,25/26,2026-04-18,airdrieonians,partick-thistle,events_raw_normaltime,finished,finished,2.0,2.0
matched,14031882,55,25/26,2026-04-18,greenock-morton,queens-park-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,14031883,55,25/26,2026-04-18,arbroath,raith-rovers,events_raw_normaltime,finished,finished,2.0,1.0
matched,14031884,55,25/26,2026-04-18,ross-county,ayr-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,14031885,55,25/26,2026-04-25,ross-county,greenock-morton,events_raw_normaltime,finished,finished,4.0,0.0
matched,14031890,55,25/26,2026-04-25,queens-park-fc,dunfermline-athletic,events_raw_normaltime,finished,finished,0.0,2.0
matched,14031891,55,25/26,2026-04-25,airdrieonians,ayr-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,14031893,55,25/26,2026-04-24,st-johnstone,raith-rovers,events_raw_normaltime,finished,finished,2.0,0.0
matched,14031899,55,25/26,2026-04-25,arbroath,partick-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,14032707,57,25/26,2026-04-18,east-kilbride,edinburgh-city-fc,events_raw_normaltime,finished,finished,4.0,0.0
matched,14032708,57,25/26,2026-04-25,dumbarton,east-kilbride,events_raw_normaltime,finished,finished,0.0,1.0
matched,14032710,57,25/26,2026-04-25,clyde-fc,annan-athletic,events_raw_normaltime,finished,finished,3.0,1.0
matched,14032714,57,25/26,2026-04-25,the-spartans-fc,elgin-city,events_raw_normaltime,finished,finished,1.0,1.0
matched,14032715,57,25/26,2026-04-18,clyde-fc,dumbarton,events_raw_normaltime,finished,finished,2.0,0.0
matched,14032717,57,25/26,2026-04-18,stirling-albion,elgin-city,events_raw_normaltime,finished,finished,2.0,2.0
matched,14032718,57,25/26,2026-04-18,stranraer,forfar-athletic,events_raw_normaltime,finished,finished,0.0,1.0
matched,14032719,57,25/26,2026-04-25,forfar-athletic,edinburgh-city-fc,events_raw_normaltime,finished,finished,4.0,0.0
matched,14032720,57,25/26,2026-04-25,stranraer,stirling-albion,events_raw_normaltime,finished,finished,1.0,1.0
matched,14032721,57,25/26,2026-04-18,annan-athletic,the-spartans-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,14035118,54,25/26,2025-08-04,heart-of-midlothian,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,14035119,54,25/26,2025-08-10,dundee-united,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,3.0
matched,14035120,54,25/26,2025-08-03,celtic,st-mirren,events_raw_normaltime,finished,finished,1.0,0.0
matched,14035121,54,25/26,2025-09-13,aberdeen,livingston,events_raw_normaltime,finished,finished,0.0,0.0
matched,14035122,54,25/26,2025-08-03,dundee-fc,hibernian,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035123,54,25/26,2025-08-23,heart-of-midlothian,motherwell,events_raw_normaltime,finished,finished,3.0,3.0
matched,14035124,54,25/26,2025-08-03,falkirk-fc,dundee-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,14035125,54,25/26,2025-08-09,st-mirren,motherwell,events_raw_normaltime,finished,finished,0.0,0.0
matched,14035126,54,25/26,2025-08-09,rangers,dundee-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035127,54,25/26,2025-08-23,celtic,livingston,events_raw_normaltime,finished,finished,3.0,0.0
matched,14035128,54,25/26,2025-08-30,livingston,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035129,54,25/26,2025-08-31,hibernian,st-mirren,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035130,54,25/26,2025-09-13,falkirk-fc,st-mirren,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035132,54,25/26,2025-08-10,hibernian,kilmarnock,events_raw_normaltime,finished,finished,2.0,2.0
matched,14035133,54,25/26,2025-08-31,dundee-fc,dundee-united,events_raw_normaltime,finished,finished,0.0,2.0
matched,14035134,54,25/26,2025-08-31,aberdeen,falkirk-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,14035135,54,25/26,2025-08-30,motherwell,kilmarnock,events_raw_normaltime,finished,finished,2.0,2.0
matched,14035136,54,25/26,2025-08-24,st-mirren,rangers,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035137,54,25/26,2025-08-09,livingston,falkirk-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,14035138,54,25/26,2025-08-23,kilmarnock,dundee-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,14035139,54,25/26,2025-08-10,aberdeen,celtic,events_raw_normaltime,finished,finished,0.0,2.0
matched,14035140,54,25/26,2025-08-02,motherwell,rangers,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035141,54,25/26,2025-08-02,kilmarnock,livingston,events_raw_normaltime,finished,finished,2.0,2.0
matched,14035142,54,25/26,2025-09-13,hibernian,dundee-united,events_raw_normaltime,finished,finished,3.0,3.0
matched,14035144,54,25/26,2025-08-31,rangers,celtic,events_raw_normaltime,finished,finished,0.0,0.0
matched,14035145,54,25/26,2025-09-14,kilmarnock,celtic,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035146,54,25/26,2025-09-13,dundee-fc,motherwell,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035147,54,25/26,2025-09-27,celtic,hibernian,events_raw_normaltime,finished,finished,0.0,0.0
matched,14035148,54,25/26,2025-09-13,rangers,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,2.0
matched,14035149,54,25/26,2025-09-27,dundee-united,kilmarnock,events_raw_normaltime,finished,finished,0.0,2.0
matched,14035150,54,25/26,2025-09-27,heart-of-midlothian,falkirk-fc,events_raw_normaltime,finished,finished,3.0,0.0
matched,14035151,54,25/26,2025-09-28,livingston,rangers,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035152,54,25/26,2025-09-27,motherwell,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,14035153,54,25/26,2025-10-05,celtic,motherwell,events_raw_normaltime,finished,finished,3.0,2.0
matched,14035154,54,25/26,2025-09-27,st-mirren,dundee-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,14035155,54,25/26,2025-10-04,dundee-united,livingston,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035156,54,25/26,2025-10-05,aberdeen,dundee-fc,events_raw_normaltime,finished,finished,4.0,0.0
matched,14035157,54,25/26,2025-10-19,dundee-fc,celtic,events_raw_normaltime,finished,finished,2.0,0.0
matched,14035158,54,25/26,2025-10-04,heart-of-midlothian,hibernian,events_raw_normaltime,finished,finished,1.0,0.0
matched,14035159,54,25/26,2025-10-04,kilmarnock,st-mirren,events_raw_normaltime,finished,finished,2.0,0.0
matched,14035160,54,25/26,2025-10-18,hibernian,livingston,events_raw_normaltime,finished,finished,4.0,0.0
matched,14035161,54,25/26,2025-10-05,falkirk-fc,rangers,events_raw_normaltime,finished,finished,1.0,1.0
matched,14035162,54,25/26,2025-10-18,kilmarnock,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,3.0
matched,14035163,54,25/26,2025-10-18,motherwell,falkirk-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035164,54,25/26,2025-10-18,st-mirren,aberdeen,events_raw_normaltime,finished,finished,0.0,1.0
matched,14035165,54,25/26,2025-10-18,rangers,dundee-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,14035166,54,25/26,2025-10-26,aberdeen,hibernian,events_raw_normaltime,finished,finished,1.0,2.0
matched,14035167,54,25/26,2025-10-25,dundee-united,st-mirren,events_raw_normaltime,finished,finished,3.0,1.0
matched,14035168,54,25/26,2025-10-29,celtic,falkirk-fc,events_raw_normaltime,finished,finished,4.0,0.0
