club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
peterhead,9574053,2021-09-11,21/22,56,56,7,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574173,2021-09-18,21/22,56,56,8,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574044,2021-10-02,21/22,56,56,9,6-10,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574061,2021-10-23,21/22,56,56,10,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574087,2021-10-30,21/22,56,56,11,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574188,2021-11-20,21/22,56,56,12,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574279,2021-12-11,21/22,56,56,13,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574520,2022-01-02,21/22,56,56,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574417,2022-01-15,21/22,56,56,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574446,2022-02-05,21/22,56,56,16,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574534,2022-02-19,21/22,56,56,17,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574532,2022-02-26,21/22,56,56,18,11-20,4.0,3.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574268,2022-03-12,21/22,56,56,19,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,9574325,2022-03-26,21/22,56,56,20,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395479,2023-08-12,23/24,57,56,1,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395469,2023-08-26,23/24,57,57,2,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395458,2023-09-16,23/24,57,57,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395450,2023-09-30,23/24,57,57,4,1-5,6.0,0.0,6.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395431,2023-11-04,23/24,57,57,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395423,2023-11-11,23/24,57,57,6,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395409,2023-12-16,23/24,57,57,7,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395404,2023-12-23,23/24,57,57,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395391,2024-01-06,23/24,57,57,9,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11883581,2024-01-09,23/24,57,57,10,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395378,2024-01-27,23/24,57,57,11,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,12006622,2024-02-20,23/24,57,57,12,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395359,2024-02-24,23/24,57,57,13,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395344,2024-03-09,23/24,57,57,14,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395342,2024-03-16,23/24,57,57,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395329,2024-03-30,23/24,57,57,16,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395326,2024-04-13,23/24,57,57,17,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,11395308,2024-05-04,23/24,57,57,18,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,12476635,2024-08-10,24/25,57,57,19,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,12476623,2024-08-17,24/25,57,57,20,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035487,2025-08-02,25/26,56,57,1,1-5,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035493,2025-08-23,25/26,56,56,2,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035511,2025-09-13,25/26,56,56,3,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035521,2025-09-27,25/26,56,56,4,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035531,2025-10-18,25/26,56,56,5,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035535,2025-10-25,25/26,56,56,6,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035549,2025-11-15,25/26,56,56,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035556,2025-11-22,25/26,56,56,8,6-10,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035566,2025-12-13,25/26,56,56,9,6-10,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035573,2025-12-27,25/26,56,56,10,6-10,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,15363335,2026-01-17,25/26,56,56,11,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035611,2026-02-21,25/26,56,56,12,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,15530801,2026-03-10,25/26,56,56,13,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035626,2026-03-14,25/26,56,56,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035632,2026-03-21,25/26,56,56,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,15680573,2026-04-14,25/26,56,56,16,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,14035651,2026-04-18,25/26,56,56,17,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,16362406,2026-08-01,26/27,56,56,18,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,16362419,2026-08-15,26/27,56,56,19,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
peterhead,16362433,2026-09-05,26/27,56,56,20,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9398852,2021-03-20,20/21,56,,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9422573,2021-03-30,20/21,56,56,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9431711,2021-04-10,20/21,56,56,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574028,2021-08-07,21/22,56,56,4,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574107,2021-08-21,21/22,56,56,5,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574148,2021-08-28,21/22,56,56,6,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574203,2021-09-18,21/22,56,56,7,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574043,2021-10-02,21/22,56,56,8,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574051,2021-10-16,21/22,56,56,9,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574122,2021-11-06,21/22,56,56,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574054,2021-11-20,21/22,56,56,11,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574456,2021-12-11,21/22,56,56,12,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574494,2021-12-26,21/22,56,56,13,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574431,2022-01-08,21/22,56,56,14,11-20,6.0,2.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574430,2022-02-05,21/22,56,56,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,10115643,2022-02-22,21/22,56,56,16,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574404,2022-02-26,21/22,56,56,17,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9574294,2022-03-12,21/22,56,56,18,11-20,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9573946,2022-04-02,21/22,56,56,19,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,9573979,2022-04-09,21/22,56,56,20,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12477141,2024-08-02,24/25,55,56,1,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476937,2024-08-24,24/25,55,55,2,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12473104,2024-10-05,24/25,55,55,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12874628,2024-10-08,24/25,55,55,4,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12473118,2024-10-26,24/25,55,55,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476914,2024-11-02,24/25,55,55,6,6-10,6.0,0.0,6.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476911,2024-11-09,24/25,55,55,7,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476897,2024-12-07,24/25,55,55,8,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476884,2024-12-21,24/25,55,55,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476870,2025-01-11,24/25,55,55,10,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476856,2025-01-31,24/25,55,55,11,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476845,2025-02-08,24/25,55,55,12,11-20,5.0,2.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476857,2025-02-15,24/25,55,55,13,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476832,2025-03-08,24/25,55,55,14,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476821,2025-03-22,24/25,55,55,15,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476812,2025-04-05,24/25,55,55,16,11-20,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12476807,2025-04-19,24/25,55,55,17,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,12473063,2025-05-02,24/25,55,55,18,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035124,2025-08-03,25/26,54,55,1,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035130,2025-09-13,25/26,54,54,2,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14608157,2025-09-23,25/26,54,54,3,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035161,2025-10-05,25/26,54,54,4,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035169,2025-10-25,25/26,54,54,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035182,2025-11-01,25/26,54,54,6,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035187,2025-11-08,25/26,54,54,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035204,2025-12-03,25/26,54,54,8,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035233,2025-12-13,25/26,54,54,9,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035243,2026-01-03,25/26,54,54,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,15038064,2026-01-14,25/26,54,54,11,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035252,2026-01-24,25/26,54,54,12,11-20,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035268,2026-02-11,25/26,54,54,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035274,2026-02-14,25/26,54,54,14,11-20,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035287,2026-02-28,25/26,54,54,15,11-20,5.0,1.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035297,2026-03-21,25/26,54,54,16,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,14035316,2026-04-12,25/26,54,54,17,11-20,3.0,6.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,16362061,2026-08-01,26/27,54,54,18,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,16362008,2026-09-02,26/27,54,54,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
falkirk-fc,16890990,2026-09-15,26/27,54,54,20,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9398868,2021-03-20,20/21,57,,1,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9424884,2021-04-03,20/21,57,57,2,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9431752,2021-04-10,20/21,57,57,3,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9431739,2021-04-17,20/21,57,57,4,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9431730,2021-04-20,20/21,57,57,5,1-5,5.0,1.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9574011,2021-07-31,21/22,57,57,6,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9574080,2021-08-14,21/22,57,57,7,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9574102,2021-09-11,21/22,57,57,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9574177,2021-09-25,21/22,57,57,9,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
annan-athletic,9574058,2021-10-30,21/22,57,57,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
