club,season,previous_observed_season,previous_tier,current_tier,movement_direction,match_id,match_date,opponent,is_home,new_season_match_number,window,matches_observed_in_new_season,tier_season_observed_fixtures,tier_season_expected_fixtures,tier_season_fixture_coverage,tier_season_archive_complete,has_complete_20_match_window,goals_for,goals_against,goal_difference,win,market_team_probability,bbc_shot_difference,bbc_proxy_xg_difference,transition_definition
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395794,2023-11-10,dundee-united,1,11,11-20,36,178,180,0.989,0,1,1.0,2.0,-1.0,0,0.192020,-10.000,-1.137,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11691827,2023-11-18,inverness-caledonian-thistle,1,12,11-20,36,178,180,0.989,0,1,1.0,1.0,0.0,0,0.368413,7.000,-0.202,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11813347,2023-11-28,arbroath,1,13,11-20,36,178,180,0.989,0,1,3.0,0.0,3.0,1,0.502151,11.000,2.108,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395782,2023-12-09,airdrieonians,0,14,11-20,36,178,180,0.989,0,1,2.0,1.0,1.0,1,0.369789,-3.000,-0.883,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395772,2023-12-16,partick-thistle,1,15,11-20,36,178,180,0.989,0,1,1.0,2.0,-1.0,0,0.369352,1.000,-0.500,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395770,2023-12-23,arbroath,0,16,11-20,36,178,180,0.989,0,1,1.0,1.0,0.0,0,0.510681,-5.000,-0.004,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395766,2023-12-30,ayr-united,0,17,11-20,36,178,180,0.989,0,1,2.0,2.0,0.0,0,0.327809,-1.000,-0.066,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395760,2024-01-02,raith-rovers,1,18,11-20,36,178,180,0.989,0,1,1.0,2.0,-1.0,0,0.260999,-3.000,-0.909,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395752,2024-01-05,queens-park-fc,0,19,11-20,36,178,180,0.989,0,1,1.0,2.0,-1.0,0,0.459822,-9.000,-0.949,consecutive observed seasons changed tier; mechanism unverified
dunfermline-athletic,23/24,22/23,56,55,upward_tier_move,11395743,2024-01-27,dundee-united,0,20,11-20,36,178,180,0.989,0,1,0.0,0.0,0.0,0,0.095181,-5.000,-0.773,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12477128,2024-08-03,stenhousemuir,0,1,1-5,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,,-1.000,-0.050,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476799,2024-08-10,montrose,1,2,1-5,36,180,180,1.000,1,1,0.0,0.0,0.0,0,,9.000,1.127,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476796,2024-08-17,kelty-hearts-fc,1,3,1-5,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.415778,-5.000,-1.028,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476791,2024-08-24,dumbarton,0,4,1-5,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.249740,-5.000,-0.612,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476782,2024-08-31,alloa-athletic,1,5,1-5,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.356123,6.000,0.657,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476777,2024-09-14,queen-of-the-south,0,6,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.325946,-5.000,-0.397,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476773,2024-09-21,annan-athletic,1,7,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.447027,5.000,1.203,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476768,2024-09-28,cove-rangers,0,8,6-10,36,180,180,1.000,1,1,4.0,2.0,2.0,1,0.342569,-1.000,-0.430,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476761,2024-10-05,inverness-caledonian-thistle,1,9,6-10,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.409317,-7.000,-0.469,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476763,2024-10-19,dumbarton,1,10,6-10,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,0.488557,-7.000,-0.695,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476755,2024-10-26,alloa-athletic,0,11,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.322917,5.000,1.328,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476748,2024-11-02,stenhousemuir,1,12,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.466489,2.000,0.105,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476746,2024-11-09,montrose,0,13,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.431708,8.000,2.264,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476744,2024-11-16,cove-rangers,1,14,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.499843,-3.000,-0.323,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476730,2024-12-07,queen-of-the-south,1,15,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.469834,7.000,0.600,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476720,2024-12-14,inverness-caledonian-thistle,0,16,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.219567,-1.000,0.188,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,13179034,2024-12-17,kelty-hearts-fc,0,17,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,0.424036,-1.000,0.199,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476718,2024-12-21,annan-athletic,0,18,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.430328,8.000,1.044,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476714,2024-12-28,montrose,1,19,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.512443,-3.000,-0.225,consecutive observed seasons changed tier; mechanism unverified
arbroath,24/25,23/24,55,56,downward_tier_move,12476711,2025-01-04,alloa-athletic,1,20,11-20,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,0.504831,5.000,-1.085,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035315,2025-08-01,ayr-united,1,1,1-5,35,173,180,0.961,0,1,1.0,1.0,0.0,0,0.203675,8.000,0.682,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035328,2025-08-09,queens-park-fc,0,2,1-5,35,173,180,0.961,0,1,3.0,1.0,2.0,1,,-9.000,-0.820,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035331,2025-08-23,st-johnstone,0,3,1-5,35,173,180,0.961,0,1,0.0,3.0,-3.0,0,,-16.000,-1.840,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035332,2025-08-30,airdrieonians,1,4,1-5,35,173,180,0.961,0,1,1.0,0.0,1.0,1,,7.000,0.836,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035340,2025-09-06,ross-county,0,5,1-5,35,173,180,0.961,0,1,2.0,1.0,1.0,1,,-3.000,-0.057,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035345,2025-09-13,dunfermline-athletic,1,6,6-10,35,173,180,0.961,0,1,0.0,5.0,-5.0,0,,-3.000,-0.540,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035347,2025-09-20,greenock-morton,1,7,6-10,35,173,180,0.961,0,1,1.0,1.0,0.0,0,,-1.000,-0.685,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035354,2025-09-27,raith-rovers,0,8,6-10,35,173,180,0.961,0,1,0.0,3.0,-3.0,0,,-6.000,-1.331,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035359,2025-10-04,partick-thistle,0,9,6-10,35,173,180,0.961,0,1,1.0,1.0,0.0,0,,-7.000,-0.624,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035364,2025-10-11,queens-park-fc,1,10,6-10,35,173,180,0.961,0,1,4.0,1.0,3.0,1,,6.000,0.747,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035365,2025-10-18,st-johnstone,1,11,11-20,35,173,180,0.961,0,1,3.0,1.0,2.0,1,,-7.000,-0.721,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035373,2025-10-25,airdrieonians,0,12,11-20,35,173,180,0.961,0,1,0.0,1.0,-1.0,0,,4.000,-0.150,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035377,2025-11-01,ross-county,1,13,11-20,35,173,180,0.961,0,1,3.0,0.0,3.0,1,,-3.000,-0.200,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035384,2025-11-08,greenock-morton,0,14,11-20,35,173,180,0.961,0,1,0.0,1.0,-1.0,0,,3.000,-0.357,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035387,2025-11-15,ayr-united,0,15,11-20,35,173,180,0.961,0,1,1.0,1.0,0.0,0,,-3.000,-0.605,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035393,2025-11-22,raith-rovers,1,16,11-20,35,173,180,0.961,0,1,0.0,0.0,0.0,0,,2.000,-0.094,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035397,2025-12-06,dunfermline-athletic,0,17,11-20,35,173,180,0.961,0,1,2.0,1.0,1.0,1,,6.000,0.728,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035402,2025-12-13,partick-thistle,1,18,11-20,35,173,180,0.961,0,1,2.0,1.0,1.0,1,,4.000,0.257,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035409,2025-12-20,ross-county,0,19,11-20,35,173,180,0.961,0,1,2.0,0.0,2.0,1,,-5.000,-0.595,consecutive observed seasons changed tier; mechanism unverified
arbroath,25/26,24/25,56,55,upward_tier_move,14035411,2025-12-27,airdrieonians,1,20,11-20,35,173,180,0.961,0,1,1.0,1.0,0.0,0,,0.000,-0.533,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12477132,2024-08-03,dumbarton,1,1,1-5,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.509458,4.000,0.255,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476800,2024-08-10,annan-athletic,0,2,1-5,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.352307,0.000,-0.594,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476793,2024-08-17,montrose,1,3,1-5,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.448536,15.000,1.250,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476788,2024-08-24,kelty-hearts-fc,0,4,1-5,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.309271,0.000,0.260,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476785,2024-08-31,queen-of-the-south,1,5,1-5,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,0.000,0.444,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476780,2024-09-14,alloa-athletic,0,6,6-10,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.308006,4.000,0.166,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476772,2024-09-21,cove-rangers,1,7,6-10,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.541177,1.000,-0.023,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476770,2024-09-28,stenhousemuir,1,8,6-10,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.592591,2.000,-0.774,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476761,2024-10-05,arbroath,0,9,6-10,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.317058,7.000,0.469,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476758,2024-10-19,annan-athletic,1,10,6-10,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.586223,5.000,0.837,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476753,2024-10-26,dumbarton,0,11,11-20,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,,0.000,-0.080,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476739,2024-11-02,kelty-hearts-fc,1,12,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.529730,1.000,-0.003,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476742,2024-11-09,cove-rangers,0,13,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.317275,7.000,-0.420,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476735,2024-11-16,alloa-athletic,1,14,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.505609,5.000,0.866,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476727,2024-12-07,montrose,0,15,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.390016,16.000,1.448,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476720,2024-12-14,arbroath,1,16,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.461706,1.000,-0.188,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476726,2024-12-21,stenhousemuir,0,17,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.321690,12.000,1.645,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476713,2024-12-28,cove-rangers,1,18,11-20,36,180,180,1.000,1,1,1.0,4.0,-3.0,0,0.558962,-2.000,-0.207,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,12476708,2025-01-04,dumbarton,1,19,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.537430,5.000,1.045,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,24/25,23/24,55,56,downward_tier_move,13324922,2025-01-18,annan-athletic,0,20,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,,12.000,1.833,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362196,2026-08-01,dunfermline-athletic,1,1,1-5,6,31,180,0.172,0,0,0.0,0.0,0.0,0,,12.000,1.528,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362200,2026-08-08,arbroath,0,2,1-5,6,31,180,0.172,0,0,0.0,0.0,0.0,0,,7.000,0.593,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362206,2026-08-21,partick-thistle,1,3,1-5,6,31,180,0.172,0,0,1.0,1.0,0.0,0,,1.000,-0.267,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362212,2026-08-29,stenhousemuir,0,4,1-5,6,31,180,0.172,0,0,1.0,3.0,-2.0,0,,,,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362216,2026-09-05,raith-rovers,1,5,1-5,6,31,180,0.172,0,0,0.0,2.0,-2.0,0,,,,consecutive observed seasons changed tier; mechanism unverified
inverness-caledonian-thistle,26/27,25/26,56,55,upward_tier_move,16362217,2026-09-12,ayr-united,0,6,6-10,6,31,180,0.172,0,0,3.0,1.0,2.0,1,,,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388063,2022-07-30,stirling-albion,1,1,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.404864,-1.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388070,2022-08-06,albion-rovers,0,2,1-5,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.440415,5.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388071,2022-08-13,annan-athletic,1,3,1-5,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.413338,-5.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388009,2022-08-20,stenhousemuir,0,4,1-5,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.328461,2.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388119,2022-08-27,elgin-city,1,5,1-5,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.577741,-3.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388146,2022-09-03,east-fife,0,6,6-10,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.344926,1.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388093,2022-09-17,bonnyrigg-rose,1,7,6-10,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.515032,1.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10694353,2022-09-20,stranraer,0,8,6-10,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,0.552337,-3.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388110,2022-10-01,forfar-athletic,0,9,6-10,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.386579,4.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388134,2022-10-08,stirling-albion,0,10,6-10,36,180,180,1.000,1,1,0.0,6.0,-6.0,0,0.273371,-10.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388067,2022-10-15,albion-rovers,1,11,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.508930,-5.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388000,2022-10-29,annan-athletic,0,12,11-20,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.380135,-1.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10387999,2022-11-05,stranraer,1,13,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.467767,-8.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10387995,2022-11-12,elgin-city,0,14,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.370759,3.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388017,2022-11-19,forfar-athletic,1,15,11-20,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.515885,4.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388007,2022-12-03,bonnyrigg-rose,0,16,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.455154,-6.000,,consecutive observed seasons changed tier; mechanism unverified
dumbarton,22/23,21/22,56,57,downward_tier_move,10388004,2022-12-24,east-fife,1,17,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.534691,5.000,,consecutive observed seasons changed tier; mechanism unverified
