fold,site,mean,sd,q05,q50,q95,p_positive,prior_mean,prior_sd,prior_p_positive,contraction,p_below_0p02,prior_p_below_0p02
30,ha.γ_base,0.1372623599260036,0.03593235505290202,0.07778324742275074,0.1371337763331682,0.19517233205775028,1.0,0.15,0.05,0.9986501019683699,0.2813528989419596,NaN,NaN
30,ha.σ_γ,0.041122459739664295,0.02835390628913433,0.003475492911346897,0.036749443778194314,0.0931214484967134,1.0,0.03989422804014327,0.030140513749454357,1.0,0.05927594583063045,0.2805,0.31084348322064836
31,turf_asym.w,0.06730035201029726,0.043753286382038445,-0.004790405219008109,0.06706916379177141,0.1388258197136865,0.939,0.05,0.05,0.841344746068543,0.12493427235923116,NaN,NaN
31,turf_gen.w,-0.055952694833721235,0.03949944311858027,-0.12076099621956538,-0.0561057705760528,0.00962266127162577,0.0855,0.0,0.05,0.5,0.21001113762839463,NaN,NaN
31,turf_pace.w,0.0029950714221856226,0.03667730994928065,-0.057263254201023406,0.0022725577460560448,0.06391488190762291,0.5265,0.0,0.05,0.5,0.266453801014387,NaN,NaN
31,ha.γ_base,0.1403667353716396,0.03527176614202912,0.08187561422207885,0.14018988839431368,0.19751360907257837,1.0,0.15,0.05,0.9986501019683699,0.2945646771594176,NaN,NaN
31,ha.σ_γ,0.04054543829592367,0.028695112553476055,0.003529949603661022,0.035637429106043714,0.09496180212387106,1.0,0.03989422804014327,0.030140513749454357,1.0,0.047955426639151755,0.29225,0.31084348322064836
32,turf_asym.w,0.06942240419753466,0.042497030285546175,0.00022407647885922853,0.06923088632835532,0.14079342314298368,0.95,0.05,0.05,0.841344746068543,0.15005939428907655,NaN,NaN
32,turf_gen.w,-0.05913107496061264,0.03776392147667977,-0.12036850277894401,-0.05915664303475515,0.003687957926726023,0.06075,0.0,0.05,0.5,0.24472157046640464,NaN,NaN
32,turf_pace.w,-0.0010073416418607901,0.03627021541060243,-0.060232208710374414,-0.0014337454292496497,0.058520446109668375,0.486,0.0,0.05,0.5,0.2745956917879515,NaN,NaN
32,ha.γ_base,0.13084872235694692,0.034600061266544455,0.0739231376913344,0.13133494973682283,0.185941114761535,1.0,0.15,0.05,0.9986501019683699,0.30799877466911096,NaN,NaN
32,ha.σ_γ,0.0391470666737324,0.027786222957427734,0.003289173155093558,0.03488505690712682,0.09003410751501836,1.0,0.03989422804014327,0.030140513749454357,1.0,0.07811050639670147,0.29925,0.31084348322064836
33,turf_asym.w,0.06104455973345472,0.04163946187510772,-0.007904171998427205,0.06096308082309551,0.13170129872197453,0.92775,0.05,0.05,0.841344746068543,0.16721076249784572,NaN,NaN
33,turf_gen.w,-0.05542191501802733,0.03916055744161337,-0.11989811073259649,-0.05477861299037674,0.009145928447564362,0.0775,0.0,0.05,0.5,0.2167888511677326,NaN,NaN
33,turf_pace.w,-0.0038906662921776424,0.03703846954059721,-0.06342492478267214,-0.0041041966265345465,0.05740641190618015,0.45275,0.0,0.05,0.5,0.25923060918805585,NaN,NaN
33,ha.γ_base,0.1343402747522274,0.035504300911102425,0.07500511768016146,0.1344813595887206,0.19341401520838475,0.99975,0.15,0.05,0.9986501019683699,0.2899139817779516,NaN,NaN
33,ha.σ_γ,0.038550139292848846,0.026880452763332088,0.002980713914372112,0.035118344283731964,0.0882758634576514,1.0,0.03989422804014327,0.030140513749454357,1.0,0.10816209083965223,0.2995,0.31084348322064836
34,turf_asym.w,0.051013395878655145,0.041657371100330284,-0.018276062058541223,0.05129238839783038,0.11917851818828588,0.88775,0.05,0.05,0.841344746068543,0.16685257799339437,NaN,NaN
34,turf_gen.w,-0.05907490907768579,0.03936775110794435,-0.12338358863535338,-0.05921474284180556,0.006193519049313557,0.06675,0.0,0.05,0.5,0.21264497784111314,NaN,NaN
34,turf_pace.w,-0.011476181278852743,0.036761734868387824,-0.07162141538650156,-0.011962614227462521,0.049585523426407964,0.37425,0.0,0.05,0.5,0.2647653026322435,NaN,NaN
34,ha.γ_base,0.13259059212873578,0.035515751517271744,0.0740574763931994,0.13288137219042176,0.19147154964545632,0.99975,0.15,0.05,0.9986501019683699,0.28968496965456514,NaN,NaN
34,ha.σ_γ,0.03997667482761847,0.02774000808287562,0.003173982150369792,0.035586391515606025,0.09157018570271123,1.0,0.03989422804014327,0.030140513749454357,1.0,0.07964382049135421,0.2885,0.31084348322064836
35,turf_asym.w,0.04858912487578081,0.04241022468031314,-0.02039752674031245,0.048641088685816125,0.11726490741168973,0.87625,0.05,0.05,0.841344746068543,0.15179550639373718,NaN,NaN
35,turf_gen.w,-0.06313729838293863,0.038536647405295804,-0.12655066050404118,-0.0628476708565608,-0.0007612743008266932,0.048,0.0,0.05,0.5,0.22926705189408392,NaN,NaN
35,turf_pace.w,-0.012182168175647072,0.03666554613126706,-0.0720319014894247,-0.012451688928517373,0.05040244401438586,0.365,0.0,0.05,0.5,0.26668907737465886,NaN,NaN
35,ha.γ_base,0.13124144998731202,0.03559845098707023,0.07153491997146452,0.13183328692095198,0.19039984374161412,1.0,0.15,0.05,0.9986501019683699,0.2880309802585955,NaN,NaN
35,ha.σ_γ,0.044086283136713686,0.02952807565956748,0.004640715887121037,0.039717881526000774,0.09813048486828793,1.0,0.03989422804014327,0.030140513749454357,1.0,0.020319431014939604,0.24925,0.31084348322064836
36,turf_asym.w,0.03646149822631966,0.042388607280570055,-0.03154083946596851,0.03573126961023937,0.1057577160317933,0.81,0.05,0.05,0.841344746068543,0.15222785438859898,NaN,NaN
36,turf_gen.w,-0.05796925941719328,0.03804992711826504,-0.12035128043843983,-0.057784660697763175,0.003963200484624106,0.06375,0.0,0.05,0.5,0.23900145763469927,NaN,NaN
36,turf_pace.w,-0.014148318708134319,0.036721609291238175,-0.0747893284773564,-0.014203315933102947,0.04701143725981449,0.33875,0.0,0.05,0.5,0.26556781417523656,NaN,NaN
36,ha.γ_base,0.12915668789241913,0.034837578052998225,0.07274959455462018,0.12932539097326703,0.18735721990926074,0.99975,0.15,0.05,0.9986501019683699,0.3032484389400355,NaN,NaN
36,ha.σ_γ,0.04249717441576574,0.02891162451641211,0.004026282107599601,0.03764986662390313,0.09638545200409111,1.0,0.03989422804014327,0.030140513749454357,1.0,0.04077200684956783,0.2605,0.31084348322064836
37,turf_asym.w,0.04150110281576485,0.042611735485925534,-0.02939983552822614,0.041951489172474224,0.11118753989535257,0.8345,0.05,0.05,0.841344746068543,0.14776529028148933,NaN,NaN
37,turf_gen.w,-0.05457375608669616,0.03860214986642945,-0.11667747943658507,-0.05501177882545452,0.01001935759707703,0.082,0.0,0.05,0.5,0.22795700267141106,NaN,NaN
37,turf_pace.w,-0.015973514436810395,0.03635125849132606,-0.07529976857905592,-0.01632516767422257,0.04309161239354927,0.3355,0.0,0.05,0.5,0.2729748301734788,NaN,NaN
37,ha.γ_base,0.12815827263869012,0.035294248363630515,0.07091022931100548,0.12852067558405078,0.18599848611405193,0.99975,0.15,0.05,0.9986501019683699,0.2941150327273897,NaN,NaN
37,ha.σ_γ,0.042716024700053035,0.028801838766624857,0.004556887602722178,0.0386249863227084,0.09529804922716868,1.0,0.03989422804014327,0.030140513749454357,1.0,0.044414471297913205,0.2605,0.31084348322064836
38,turf_asym.w,0.037209797677815584,0.041929084617255516,-0.03355005494541363,0.036442617235413345,0.10647505171212841,0.81925,0.05,0.05,0.841344746068543,0.16141830765488974,NaN,NaN
38,turf_gen.w,-0.045820347731598966,0.03899652325215257,-0.11234233056568746,-0.04638136907626439,0.018489417380645655,0.12525,0.0,0.05,0.5,0.2200695349569487,NaN,NaN
38,turf_pace.w,-0.014086131319091401,0.03558730491021938,-0.0723219189650142,-0.015258485773881916,0.04539320487101292,0.34025,0.0,0.05,0.5,0.2882539017956125,NaN,NaN
38,ha.γ_base,0.13394674259449066,0.03478333079168745,0.07717352729468509,0.133885224980601,0.19105931575023025,1.0,0.15,0.05,0.9986501019683699,0.304333384166251,NaN,NaN
38,ha.σ_γ,0.03927543162220155,0.027501961844818738,0.0035705634597436114,0.03515338565375206,0.09077580059428521,1.0,0.03989422804014327,0.030140513749454357,1.0,0.08754170305684938,0.297,0.31084348322064836
39,turf_asym.w,0.042883262319860366,0.04230858666004187,-0.025656055572954414,0.042444197990361636,0.11304600602501262,0.845,0.05,0.05,0.841344746068543,0.15382826679916262,NaN,NaN
39,turf_gen.w,-0.04601427479330828,0.0381507531549401,-0.10959168245811388,-0.04556722287647337,0.016718577422053665,0.11625,0.0,0.05,0.5,0.23698493690119804,NaN,NaN
39,turf_pace.w,-0.008719539566930447,0.03532128380825499,-0.0659571066345662,-0.007984306027461498,0.047872376423196104,0.3985,0.0,0.05,0.5,0.29357432383490023,NaN,NaN
39,ha.γ_base,0.13871845958915185,0.0340541917551878,0.08242965621748134,0.13909336297705321,0.19453440764679017,1.0,0.15,0.05,0.9986501019683699,0.3189161648962441,NaN,NaN
39,ha.σ_γ,0.035426601342468916,0.025895977190119084,0.0027889544883603653,0.03037681619246915,0.08390393850110707,1.0,0.03989422804014327,0.030140513749454357,1.0,0.1408249572193212,0.34425,0.31084348322064836
40,turf_asym.w,0.04423188210984734,0.04237847388953626,-0.022827284479995904,0.043859217383460866,0.11581190514090162,0.85525,0.05,0.05,0.841344746068543,0.1524305222092749,NaN,NaN
40,turf_gen.w,-0.0335755601567881,0.037893743929515215,-0.09743546928989903,-0.032541818088522606,0.02889776485215164,0.18325,0.0,0.05,0.5,0.24212512140969578,NaN,NaN
40,turf_pace.w,-0.011636364495625115,0.03561411066828966,-0.07309707755888767,-0.010857449430535095,0.046374760473993054,0.37625,0.0,0.05,0.5,0.2877177866342069,NaN,NaN
40,ha.γ_base,0.13666783439019717,0.033447393106603204,0.08091552120827086,0.13658324594725946,0.19245974674471497,1.0,0.15,0.05,0.9986501019683699,0.33105213786793597,NaN,NaN
40,ha.σ_γ,0.03065773536521197,0.022591390765852967,0.00265567411914557,0.026309925509806917,0.07374550961387506,1.0,0.03989422804014327,0.030140513749454357,1.0,0.25046431014262505,0.391,0.31084348322064836
